대여소_ID,시군구,시군구코드,,
1123,노원구,11120,,
1124,노원구,11120,,
1125,노원구,11120,,
1126,노원구,11120,,
1127,노원구,11120,,
1128,노원구,11120,,
1129,노원구,11120,,
1130,노원구,11120,,
1131,노원구,11120,,
1132,노원구,11120,,
1133,노원구,11120,,
1134,노원구,11120,,
1135,노원구,11120,,
1136,노원구,11120,,
1137,노원구,11120,,
1138,노원구,11120,,
1139,노원구,11120,,
1140,노원구,11120,,
1141,노원구,11120,,
1142,노원구,11120,,
1143,노원구,11120,,
1144,노원구,11120,,
1145,노원구,11120,,
1146,노원구,11120,,
1147,노원구,11120,,
1148,노원구,11120,,
1149,노원구,11120,,
1150,노원구,11120,,
1151,노원구,11120,,
1152,노원구,11120,,
1153,노원구,11120,,
1154,노원구,11120,,
1155,노원구,11120,,
1156,노원구,11120,,
1157,노원구,11120,,
1158,노원구,11120,,
1159,노원구,11120,,
1160,노원구,11120,,
1161,노원구,11120,,
1162,노원구,11120,,
1163,노원구,11120,,
1164,노원구,11120,,
1165,노원구,11120,,
1166,노원구,11120,,
1167,노원구,11120,,
1168,노원구,11120,,
1169,노원구,11120,,
1170,노원구,11120,,
1171,노원구,11120,,
1172,노원구,11120,,
1173,노원구,11120,,
1174,노원구,11120,,
1175,노원구,11120,,
1176,노원구,11120,,
1177,노원구,11120,,
1178,노원구,11120,,
1179,노원구,11120,,
1180,노원구,11120,,
1181,노원구,11120,,
1182,노원구,11120,,
1183,노원구,11120,,
1184,노원구,11120,,
1185,노원구,11120,,
1186,노원구,11120,,
1187,노원구,11120,,
1188,노원구,11120,,
1189,노원구,11120,,
1190,노원구,11120,,
1191,도봉구,11120,,
1192,도봉구,11120,,
1193,도봉구,11120,,
1194,도봉구,11120,,
1195,도봉구,11120,,
1196,도봉구,11120,,
1197,도봉구,11120,,
1198,도봉구,11120,,
1199,도봉구,11120,,
1200,도봉구,11120,,
1201,도봉구,11120,,
1202,도봉구,11120,,
1203,도봉구,11120,,
1204,도봉구,11120,,
1205,도봉구,11120,,
1206,도봉구,11120,,
1207,도봉구,11120,,
1208,도봉구,11120,,
1209,도봉구,11120,,
1210,도봉구,11120,,
1211,도봉구,11120,,
1212,도봉구,11120,,
1213,도봉구,11120,,
1214,도봉구,11120,,
1215,도봉구,11120,,
1216,도봉구,11120,,
1217,도봉구,11120,,
1218,도봉구,11130,,
1219,도봉구,11130,,
1220,도봉구,11130,,
1221,도봉구,11130,,
1222,도봉구,11130,,
1223,도봉구,11130,,
1224,도봉구,11130,,
1225,도봉구,11130,,
1226,도봉구,11130,,
1227,도봉구,11130,,
1228,도봉구,11130,,
1229,도봉구,11130,,
1230,도봉구,11130,,
1231,도봉구,11130,,
1232,도봉구,11130,,
1233,도봉구,11130,,
1234,도봉구,11130,,
1235,도봉구,11130,,
1236,도봉구,11130,,
1237,도봉구,11130,,
1238,도봉구,11130,,
1239,도봉구,11130,,
1240,도봉구,11130,,
1241,도봉구,11130,,
1242,도봉구,11130,,
1243,도봉구,11130,,
1244,도봉구,11130,,
1245,도봉구,11130,,
1246,도봉구,11130,,
1247,도봉구,11130,,
1248,도봉구,11130,,
1249,도봉구,11130,,
1250,도봉구,11130,,
1251,도봉구,11130,,
1252,도봉구,11130,,
1253,도봉구,11130,,
1254,도봉구,11130,,
1255,도봉구,11130,,
1256,도봉구,11130,,
1257,도봉구,11130,,
1258,도봉구,11130,,
1259,도봉구,11130,,
1260,도봉구,11130,,
1261,도봉구,11130,,
1262,도봉구,11130,,
1263,도봉구,11130,,
1264,도봉구,11130,,
1265,도봉구,11130,,
1266,도봉구,11130,,
1267,도봉구,11130,,
1268,도봉구,11130,,
1269,도봉구,11130,,
1270,도봉구,11130,,
1271,도봉구,11130,,
1272,도봉구,11130,,
1273,도봉구,11130,,
1274,도봉구,11130,,
1275,도봉구,11130,,
1276,도봉구,11130,,
1277,도봉구,11130,,
1278,도봉구,11130,,
1279,도봉구,11130,,
1280,도봉구,11130,,
1281,도봉구,11130,,
1282,도봉구,11130,,
1283,도봉구,11130,,
1284,도봉구,11130,,
1285,도봉구,11130,,
1286,도봉구,11130,,
1287,도봉구,11130,,
1288,도봉구,11130,,
1289,도봉구,11130,,
1290,도봉구,11130,,
1291,도봉구,11130,,
1292,도봉구,11130,,
1293,도봉구,11130,,
1294,도봉구,11130,,
1295,도봉구,11130,,
1296,도봉구,11130,,
1297,도봉구,11130,,
1298,동대문구,11130,,
1299,동대문구,11130,,
1300,동대문구,11130,,
1301,동대문구,11130,,
1302,동대문구,11130,,
1303,동대문구,11130,,
1304,동대문구,11130,,
1305,동대문구,11130,,
1306,동대문구,11130,,
1307,동대문구,11130,,
1308,동대문구,11130,,
1309,동대문구,11130,,
1310,동대문구,11130,,
1311,동대문구,11130,,
1312,동대문구,11140,,
1313,동대문구,11140,,
1314,동대문구,11140,,
1315,동대문구,11140,,
1316,동대문구,11140,,
1317,동대문구,11140,,
1318,동대문구,11140,,
1319,동대문구,11140,,
1320,동대문구,11140,,
1321,동대문구,11140,,
1322,동대문구,11140,,
1323,동대문구,11140,,
1324,동대문구,11140,,
1325,동대문구,11140,,
1326,동대문구,11140,,
1327,동대문구,11140,,
1328,동대문구,11140,,
1329,동대문구,11140,,
1330,동대문구,11140,,
1331,동대문구,11140,,
1332,동대문구,11140,,
1333,동대문구,11140,,
1334,동대문구,11140,,
1335,동대문구,11140,,
1336,동대문구,11140,,
1337,동대문구,11140,,
1338,동대문구,11140,,
1339,동대문구,11140,,
1340,동대문구,11140,,
1341,동대문구,11140,,
1342,동대문구,11140,,
1343,동대문구,11140,,
1344,동대문구,11140,,
1345,동대문구,11140,,
1346,동대문구,11140,,
1347,동대문구,11140,,
1348,동대문구,11140,,
1349,동대문구,11140,,
1350,동대문구,11140,,
1351,동대문구,11140,,
1352,동대문구,11140,,
1353,동대문구,11140,,
1354,동대문구,11140,,
1355,동대문구,11140,,
1356,동대문구,11140,,
1357,동대문구,11140,,
1358,동대문구,11140,,
1359,동대문구,11140,,
1360,동대문구,11140,,
1361,동대문구,11140,,
1362,동대문구,11140,,
1363,동대문구,11140,,
1364,동대문구,11140,,
1365,동대문구,11140,,
1366,동대문구,11140,,
1367,동대문구,11140,,
1368,동대문구,11140,,
1369,동대문구,11140,,
1370,동대문구,11140,,
1371,동대문구,11140,,
1372,동대문구,11140,,
1373,동대문구,11140,,
1374,동대문구,11140,,
1375,동대문구,11140,,
1376,동대문구,11140,,
1377,동대문구,11140,,
1378,동대문구,11140,,
1379,동대문구,11140,,
1380,동대문구,11140,,
1381,동대문구,11140,,
1382,동대문구,11140,,
1383,동대문구,11140,,
1384,동대문구,11140,,
1385,동대문구,11140,,
1386,동대문구,11140,,
1387,동대문구,11140,,
1388,동대문구,11140,,
1389,동대문구,11140,,
1390,동대문구,11140,,
1391,동대문구,11140,,
1392,동대문구,11140,,
1393,동대문구,11140,,
1394,동대문구,11140,,
1395,동대문구,11140,,
1396,동대문구,11140,,
1397,동작구,11140,,
1398,동작구,11140,,
1399,동작구,11140,,
1400,동작구,11140,,
1401,동작구,11140,,
1402,동작구,11140,,
1403,동작구,11140,,
1404,동작구,11140,,
1405,동작구,11140,,
1406,동작구,11140,,
1407,동작구,11140,,
1408,동작구,11140,,
1409,동작구,11140,,
1410,동작구,11140,,
1411,동작구,11140,,
1412,동작구,11140,,
1413,동작구,11140,,
1414,동작구,11140,,
1415,동작구,11140,,
1416,동작구,11140,,
1417,동작구,11140,,
1418,동작구,11140,,
1419,동작구,11140,,
1420,동작구,11140,,
1421,동작구,11140,,
1422,동작구,11140,,
1423,동작구,11140,,
1424,동작구,11140,,
1425,동작구,11140,,
1426,동작구,11140,,
1427,동작구,11140,,
1428,동작구,11140,,
1429,동작구,11140,,
1430,동작구,11140,,
1431,동작구,11140,,
1432,동작구,11140,,
1433,동작구,11140,,
1434,동작구,11140,,
1435,동작구,11140,,
1436,동작구,11140,,
1437,동작구,11140,,
1438,동작구,11140,,
1439,동작구,11140,,
1440,동작구,11140,,
1441,동작구,11140,,
1442,동작구,11140,,
1443,동작구,11140,,
1444,동작구,11140,,
1445,동작구,11140,,
1446,동작구,11140,,
1447,동작구,11140,,
1448,동작구,11140,,
1449,동작구,11140,,
1450,동작구,11140,,
1451,동작구,11140,,
1452,동작구,11140,,
1453,동작구,11140,,
1454,동작구,11150,,
1455,동작구,11150,,
1456,동작구,11150,,
1457,동작구,11150,,
1458,동작구,11150,,
1459,동작구,11150,,
1460,동작구,11150,,
1461,동작구,11150,,
1462,동작구,11150,,
1463,동작구,11150,,
1464,동작구,11150,,
1465,동작구,11150,,
1466,동작구,11150,,
1467,동작구,11150,,
1468,동작구,11150,,
1469,동작구,11150,,
1470,동작구,11150,,
1471,동작구,11150,,
1472,동작구,11150,,
1473,동작구,11150,,
1474,동작구,11150,,
1475,동작구,11150,,
1476,동작구,11150,,
1477,동작구,11150,,
1478,동작구,11150,,
1479,동작구,11150,,
1480,동작구,11150,,
1481,동작구,11150,,
1482,동작구,11150,,
1483,동작구,11150,,
1484,동작구,11150,,
1485,동작구,11150,,
1486,마포구,11150,,
1487,마포구,11150,,
1488,마포구,11150,,
1489,마포구,11150,,
1490,마포구,11150,,
1491,마포구,11150,,
1492,마포구,11150,,
1493,마포구,11150,,
1494,마포구,11150,,
1495,마포구,11150,,
1496,마포구,11150,,
1497,마포구,11150,,
1498,마포구,11150,,
1499,마포구,11150,,
1500,마포구,11150,,
1501,마포구,11150,,
1502,마포구,11150,,
1503,마포구,11150,,
1504,마포구,11150,,
1505,마포구,11150,,
1506,마포구,11150,,
1507,마포구,11150,,
1508,마포구,11150,,
1509,마포구,11150,,
1510,마포구,11150,,
1511,마포구,11150,,
1512,마포구,11150,,
1513,마포구,11150,,
1514,마포구,11150,,
1515,마포구,11150,,
1516,마포구,11150,,
1517,마포구,11150,,
1518,마포구,11150,,
1519,마포구,11150,,
1520,마포구,11150,,
1521,마포구,11150,,
1522,마포구,11150,,
1523,마포구,11150,,
1524,마포구,11150,,
1525,마포구,11150,,
1526,마포구,11150,,
1527,마포구,11150,,
1528,마포구,11150,,
1529,마포구,11150,,
1530,마포구,11150,,
1531,마포구,11150,,
1532,마포구,11150,,
1533,마포구,11150,,
1534,마포구,11150,,
1535,마포구,11150,,
1536,마포구,11150,,
1537,마포구,11150,,
1538,마포구,11150,,
1539,마포구,11150,,
1540,마포구,11150,,
1541,마포구,11150,,
1542,마포구,11150,,
1543,마포구,11150,,
1544,마포구,11150,,
1545,마포구,11150,,
1546,마포구,11150,,
1547,마포구,11150,,
1548,마포구,11150,,
1549,마포구,11150,,
1550,마포구,11150,,
1551,마포구,11150,,
1552,마포구,11150,,
1553,마포구,11150,,
1554,마포구,11150,,
1555,마포구,11150,,
1556,마포구,11150,,
1557,마포구,11150,,
1558,마포구,11150,,
1559,마포구,11150,,
1560,마포구,11150,,
1561,마포구,11150,,
1562,마포구,11150,,
1563,마포구,11150,,
1564,마포구,11150,,
1565,마포구,11150,,
1566,마포구,11150,,
1567,마포구,11150,,
1568,마포구,11150,,
1569,마포구,11150,,
1570,마포구,11150,,
1571,마포구,11150,,
1572,마포구,11150,,
1573,마포구,11150,,
1574,마포구,11150,,
1575,마포구,11150,,
1576,마포구,11150,,
1577,마포구,11150,,
1578,마포구,11150,,
1579,마포구,11150,,
1580,마포구,11150,,
1581,마포구,11150,,
1582,마포구,11150,,
1583,마포구,11150,,
1584,마포구,11150,,
1585,마포구,11160,,
1586,마포구,11160,,
1587,마포구,11160,,
1588,마포구,11160,,
1589,마포구,11160,,
1590,마포구,11160,,
1591,마포구,11160,,
1592,마포구,11160,,
1593,마포구,11160,,
1594,마포구,11160,,
1595,마포구,11160,,
1596,마포구,11160,,
1597,마포구,11160,,
1598,마포구,11160,,
1599,마포구,11160,,
1600,마포구,11160,,
1601,마포구,11160,,
1602,마포구,11160,,
1603,마포구,11160,,
1604,마포구,11160,,
1605,마포구,11160,,
1606,마포구,11160,,
1607,마포구,11160,,
1608,마포구,11160,,
1609,마포구,11160,,
1610,마포구,11160,,
1611,마포구,11160,,
1612,마포구,11160,,
1613,마포구,11160,,
1614,마포구,11160,,
1615,마포구,11160,,
1616,마포구,11160,,
1617,마포구,11160,,
1618,마포구,11160,,
1619,마포구,11160,,
1620,마포구,11160,,
1621,마포구,11160,,
1622,마포구,11160,,
1623,마포구,11160,,
1624,마포구,11160,,
1625,마포구,11160,,
1626,마포구,11160,,
1627,마포구,11160,,
1628,마포구,11160,,
1629,서대문구,11160,,
1630,서대문구,11160,,
1631,서대문구,11160,,
1632,서대문구,11160,,
1633,서대문구,11160,,
1634,서대문구,11160,,
1635,서대문구,11160,,
1636,서대문구,11160,,
1637,서대문구,11160,,
1638,서대문구,11160,,
1639,서대문구,11160,,
1640,서대문구,11160,,
1641,서대문구,11160,,
1642,서대문구,11160,,
1643,서대문구,11160,,
1644,서대문구,11160,,
1645,서대문구,11160,,
1646,서대문구,11160,,
1647,서대문구,11160,,
1648,서대문구,11160,,
1649,서대문구,11160,,
1650,서대문구,11160,,
1651,서대문구,11160,,
1652,서대문구,11160,,
1653,서대문구,11160,,
1654,서대문구,11160,,
1655,서대문구,11160,,
1656,서대문구,11160,,
1657,서대문구,11160,,
1658,서대문구,11160,,
1659,서대문구,11160,,
1660,서대문구,11160,,
1661,서대문구,11160,,
1662,서대문구,11160,,
1663,서대문구,11160,,
1664,서대문구,11160,,
1665,서대문구,11160,,
1666,서대문구,11160,,
1667,서대문구,11160,,
1668,서대문구,11160,,
1669,서대문구,11160,,
1670,서대문구,11160,,
1671,서대문구,11160,,
1672,서대문구,11160,,
1673,서대문구,11160,,
1674,서대문구,11160,,
1675,서대문구,11160,,
1676,서대문구,11160,,
1677,서대문구,11160,,
1678,서대문구,11160,,
1679,서대문구,11160,,
1680,서대문구,11160,,
1681,서대문구,11160,,
1682,서대문구,11160,,
1683,서대문구,11160,,
1684,서대문구,11160,,
1685,서대문구,11160,,
1686,서대문구,11160,,
1687,서대문구,11160,,
1688,서대문구,11160,,
1689,서대문구,11160,,
1690,서대문구,11160,,
1691,서대문구,11160,,
1692,서대문구,11160,,
1693,서대문구,11160,,
1694,서대문구,11160,,
1695,서대문구,11160,,
1696,서대문구,11160,,
1697,서대문구,11160,,
1698,서대문구,11160,,
1699,서대문구,11160,,
1700,서대문구,11160,,
1701,서대문구,11160,,
1702,서대문구,11160,,
1703,서대문구,11160,,
1704,서대문구,11160,,
1705,서대문구,11160,,
1706,서대문구,11160,,
1707,서대문구,11160,,
1708,서대문구,11160,,
1709,서대문구,11160,,
1710,서대문구,11160,,
1711,서대문구,11160,,
1712,서대문구,11160,,
1713,서대문구,11160,,
1714,서대문구,11160,,
1715,서대문구,11160,,
1716,서대문구,11160,,
1717,서대문구,11160,,
1718,서대문구,11160,,
1719,서대문구,11160,,
1720,서대문구,11160,,
1721,서대문구,11160,,
1722,서대문구,11160,,
1723,서초구,11160,,
1724,서초구,11160,,
1725,서초구,11160,,
1726,서초구,11160,,
1727,서초구,11160,,
1728,서초구,11160,,
1729,서초구,11160,,
1730,서초구,11160,,
1731,서초구,11160,,
1732,서초구,11160,,
1733,서초구,11160,,
1734,서초구,11160,,
1735,서초구,11160,,
1736,서초구,11160,,
1737,서초구,11160,,
1738,서초구,11160,,
1739,서초구,11160,,
1740,서초구,11160,,
1741,서초구,11160,,
1742,서초구,11160,,
1743,서초구,11160,,
1744,서초구,11160,,
1745,서초구,11160,,
1746,서초구,11160,,
1747,서초구,11160,,
1748,서초구,11160,,
1749,서초구,11160,,
1750,서초구,11160,,
1751,서초구,11160,,
1752,서초구,11160,,
1753,서초구,11160,,
1754,서초구,11160,,
1755,서초구,11160,,
1756,서초구,11160,,
1757,서초구,11160,,
1758,서초구,11160,,
1759,서초구,11160,,
1760,서초구,11160,,
1761,서초구,11160,,
1762,서초구,11160,,
1763,서초구,11160,,
1764,서초구,11160,,
1765,서초구,11160,,
1766,서초구,11160,,
1767,서초구,11160,,
1768,서초구,11160,,
1769,서초구,11160,,
1770,서초구,11160,,
1771,서초구,11160,,
1772,서초구,11160,,
1773,서초구,11160,,
1774,서초구,11160,,
1775,서초구,11160,,
1776,서초구,11160,,
1777,서초구,11160,,
1778,서초구,11160,,
1779,서초구,11160,,
1780,서초구,11160,,
1781,서초구,11160,,
1782,서초구,11160,,
1783,서초구,11160,,
1784,서초구,11160,,
1785,서초구,11160,,
1786,서초구,11160,,
1787,서초구,11160,,
1788,서초구,11160,,
1789,서초구,11160,,
1790,서초구,11160,,
1791,서초구,11160,,
1792,서초구,11160,,
1793,서초구,11160,,
1794,서초구,11160,,
1795,서초구,11160,,
1796,서초구,11160,,
1797,서초구,11160,,
1798,서초구,11160,,
1799,서초구,11160,,
1800,서초구,11160,,
1801,서초구,11170,,
1802,서초구,11170,,
1803,서초구,11170,,
1804,서초구,11170,,
1805,서초구,11170,,
1806,서초구,11170,,
1807,서초구,11170,,
1808,서초구,11170,,
1809,서초구,11170,,
1810,서초구,11170,,
1811,서초구,11170,,
1812,서초구,11170,,
1813,서초구,11170,,
1814,서초구,11170,,
1815,서초구,11170,,
1816,서초구,11170,,
1817,서초구,11170,,
1818,서초구,11170,,
1819,서초구,11170,,
1820,서초구,11170,,
1821,서초구,11170,,
1822,서초구,11170,,
1823,서초구,11170,,
1824,서초구,11170,,
1825,서초구,11170,,
1826,서초구,11170,,
1827,서초구,11170,,
1828,서초구,11170,,
1829,서초구,11170,,
1830,서초구,11170,,
1831,서초구,11170,,
1832,서초구,11170,,
1833,서초구,11170,,
1834,서초구,11170,,
1835,서초구,11170,,
1836,서초구,11170,,
1837,서초구,11170,,
1838,서초구,11170,,
1839,서초구,11170,,
1840,서초구,11170,,
1841,서초구,11170,,
1842,서초구,11170,,
1843,서초구,11170,,
1844,서초구,11170,,
1845,서초구,11170,,
1846,서초구,11170,,
1847,서초구,11170,,
1848,서초구,11170,,
1849,서초구,11170,,
1850,서초구,11170,,
1851,서초구,11170,,
1852,서초구,11170,,
1853,서초구,11170,,
1854,서초구,11170,,
1855,서초구,11170,,
1856,서초구,11170,,
1857,서초구,11170,,
1858,서초구,11170,,
1859,서초구,11170,,
1860,서초구,11170,,
1861,서초구,11170,,
1862,서초구,11170,,
1863,서초구,11170,,
1864,서초구,11170,,
1865,서초구,11170,,
1866,서초구,11170,,
1867,서초구,11170,,
1868,서초구,11170,,
1869,서초구,11170,,
1870,서초구,11170,,
1871,서초구,11170,,
1872,서초구,11170,,
1873,서초구,11170,,
1874,서초구,11170,,
1875,서초구,11170,,
1876,서초구,11170,,
1877,서초구,11170,,
1878,서초구,11170,,
1879,서초구,11170,,
1880,서초구,11170,,
1881,서초구,11170,,
1882,서초구,11170,,
1883,서초구,11170,,
1884,서초구,11170,,
1885,서초구,11170,,
1886,서초구,11170,,
1887,서초구,11170,,
1888,서초동,11170,,
1889,서초동,11170,,
1890,서초동,11170,,
1891,성동구,11170,,
1892,성동구,11170,,
1893,성동구,11170,,
1894,성동구,11170,,
1895,성동구,11170,,
1896,성동구,11170,,
1897,성동구,11170,,
1898,성동구,11170,,
1899,성동구,11170,,
1900,성동구,11170,,
1901,성동구,11170,,
1902,성동구,11170,,
1903,성동구,11170,,
1904,성동구,11170,,
1905,성동구,11170,,
1906,성동구,11170,,
1907,성동구,11170,,
1908,성동구,11170,,
1909,성동구,11170,,
1910,성동구,11170,,
1911,성동구,11170,,
1912,성동구,11170,,
1913,성동구,11170,,
1914,성동구,11170,,
1915,성동구,11170,,
1916,성동구,11170,,
1917,성동구,11170,,
1918,성동구,11170,,
1919,성동구,11170,,
1920,성동구,11170,,
1921,성동구,11170,,
1922,성동구,11170,,
1923,성동구,11170,,
1924,성동구,11170,,
1925,성동구,11170,,
1926,성동구,11170,,
1927,성동구,11170,,
1928,성동구,11170,,
1929,성동구,11170,,
1930,성동구,11170,,
1931,성동구,11170,,
1932,성동구,11180,,
1933,성동구,11180,,
1934,성동구,11180,,
1935,성동구,11180,,
1936,성동구,11180,,
1937,성동구,11180,,
1938,성동구,11180,,
1939,성동구,11180,,
1940,성동구,11180,,
1941,성동구,11180,,
1942,성동구,11180,,
1943,성동구,11180,,
1944,성동구,11180,,
1945,성동구,11180,,
1946,성동구,11180,,
1947,성동구,11180,,
1948,성동구,11180,,
1949,성동구,11180,,
1950,성동구,11180,,
1951,성동구,11180,,
1952,성동구,11180,,
1953,성동구,11180,,
1954,성동구,11180,,
1955,성동구,11180,,
1956,성동구,11180,,
1957,성동구,11180,,
1958,성동구,11180,,
1959,성동구,11180,,
1960,성동구,11180,,
1961,성동구,11180,,
1962,성동구,11180,,
1963,성동구,11180,,
1964,성동구,11180,,
1965,성동구,11180,,
1966,성동구,11180,,
1967,성동구,11180,,
1968,성동구,11180,,
1969,성동구,11180,,
1970,성동구,11180,,
1971,성동구,11180,,
1972,성동구,11180,,
1973,성동구,11180,,
1974,성동구,11180,,
1975,성동구,11180,,
1976,성동구,11180,,
1977,성동구,11180,,
1978,성동구,11180,,
1979,성동구,11180,,
1980,성동구,11180,,
1981,성동구,11180,,
1982,성동구,11180,,
1983,성동구,11180,,
1984,성동구,11180,,
1985,성동구,11180,,
1986,성동구,11180,,
1987,성동구,11180,,
1988,성동구,11180,,
1989,성동구,11180,,
1990,성동구,11180,,
1991,성동구,11180,,
1992,성동구,11180,,
1993,성동구,11180,,
1994,성동구,11180,,
1995,성동구,11180,,
1996,성동구,11180,,
1997,성동구,11180,,
1998,성동구,11180,,
1999,성동구,11180,,
2000,성동구,11180,,
2001,성동구,11180,,
2002,성동구,11180,,
2003,성동구,11180,,
2004,성북구,11180,,
2005,성북구,11180,,
2006,성북구,11180,,
2007,성북구,11180,,
2008,성북구,11180,,
2009,성북구,11180,,
2010,성북구,11180,,
2011,성북구,11180,,
2012,성북구,11180,,
2013,성북구,11180,,
2014,성북구,11180,,
2015,성북구,11180,,
2016,성북구,11180,,
2017,성북구,11180,,
2018,성북구,11190,,
2019,성북구,11190,,
2020,성북구,11190,,
2021,성북구,11190,,
2022,성북구,11190,,
2023,성북구,11190,,
2024,성북구,11190,,
2025,성북구,11190,,
2026,성북구,11190,,
2027,성북구,11190,,
2028,성북구,11190,,
2029,성북구,11190,,
2030,성북구,11190,,
2031,성북구,11190,,
2032,성북구,11190,,
2033,성북구,11190,,
2034,성북구,11190,,
2035,성북구,11190,,
2036,성북구,11190,,
2037,성북구,11190,,
2038,성북구,11190,,
2039,성북구,11190,,
2040,성북구,11190,,
2041,성북구,11190,,
2042,성북구,11190,,
2043,성북구,11190,,
2044,성북구,11190,,
2045,성북구,11190,,
2046,성북구,11190,,
2047,성북구,11190,,
2048,성북구,11190,,
2049,성북구,11190,,
2050,성북구,11190,,
2051,성북구,11190,,
2052,성북구,11190,,
2053,성북구,11190,,
2054,성북구,11190,,
2055,성북구,11190,,
2056,성북구,11190,,
2057,성북구,11190,,
2058,성북구,11190,,
2059,성북구,11190,,
2060,성북구,11190,,
2061,성북구,11190,,
2062,성북구,11190,,
2063,성북구,11190,,
2064,성북구,11190,,
2065,성북구,11190,,
2066,성북구,11190,,
2067,성북구,11190,,
2068,성북구,11190,,
2069,성북구,11190,,
2070,성북구,11190,,
2071,성북구,11190,,
2072,성북구,11190,,
2073,성북구,11190,,
2074,성북구,11190,,
2075,성북구,11190,,
2076,성북구,11190,,
2077,성북구,11190,,
2078,성북구,11190,,
2079,성북구,11190,,
2080,성북구,11190,,
2081,성북구,11190,,
2082,성북구,11190,,
2083,성북구,11190,,
2084,성북구,11190,,
2085,성북구,11190,,
2086,성북구,11190,,
2087,성북구,11190,,
2088,성북구,11190,,
2089,성북구,11190,,
2090,성북구,11190,,
2091,성북구,11190,,
2092,성북구,11190,,
2093,성북구,11190,,
2094,성북구,11190,,
2095,성북구,11190,,
2096,성북구,11190,,
2097,성북구,11190,,
2098,성북구,11190,,
2099,성북구,11190,,
2100,성북구,11190,,
2101,성북구,11190,,
2102,성북구,11190,,
2103,성북구,11190,,
2104,성북구,11190,,
2105,성북구,11190,,
2106,성북구,11190,,
2107,성북구,11190,,
2108,성북구,11190,,
2109,송파구,11190,,
2110,송파구,11190,,
2111,송파구,11190,,
2112,송파구,11190,,
2113,송파구,11190,,
2114,송파구,11190,,
2115,송파구,11190,,
2116,송파구,11190,,
2117,송파구,11190,,
2118,송파구,11190,,
2119,송파구,11190,,
2120,송파구,11190,,
2121,송파구,11190,,
2122,송파구,11190,,
2123,송파구,11190,,
2124,송파구,11190,,
2125,송파구,11190,,
2126,송파구,11190,,
2127,송파구,11190,,
2128,송파구,11190,,
2129,송파구,11190,,
2130,송파구,11190,,
2131,송파구,11190,,
2132,송파구,11190,,
2133,송파구,11190,,
2134,송파구,11190,,
2135,송파구,11190,,
2136,송파구,11190,,
2137,송파구,11190,,
2138,송파구,11190,,
2139,송파구,11190,,
2140,송파구,11190,,
2141,송파구,11190,,
2142,송파구,11190,,
2143,송파구,11190,,
2144,송파구,11190,,
2145,송파구,11190,,
2146,송파구,11190,,
2147,송파구,11190,,
2148,송파구,11190,,
2149,송파구,11190,,
2150,송파구,11190,,
2151,송파구,11190,,
2152,송파구,11190,,
2153,송파구,11190,,
2154,송파구,11190,,
2155,송파구,11190,,
2156,송파구,11190,,
2157,송파구,11190,,
2158,송파구,11190,,
2159,송파구,11190,,
2160,송파구,11190,,
2161,송파구,11190,,
2162,송파구,11190,,
2163,송파구,11190,,
2164,송파구,11190,,
2165,송파구,11190,,
2166,송파구,11190,,
2167,송파구,11190,,
2168,송파구,11190,,
2169,송파구,11190,,
2170,송파구,11190,,
